,_price,type,_bedrooms,_bathrooms,lat,lng,_time_to_work_seconds_transit,_time_to_work_seconds_walking,cluster,_d_code
864,734686.8992254746,HOUSE,3,3,53.4300735145906,-6.145017643638549,4890,12427,20,Unknown
865,891180.7555070542,HOUSE,4,1,53.44714280166614,-6.127300382117911,3169,12897,20,Unknown
866,468267.0688740385,HOUSE,2,1,53.436885204103035,-6.1517272632565225,6468,11895,20,Unknown
867,767536.7610393438,APARTMENTS,4,4,53.45051271582405,-6.142466281702697,6117,11609,20,Unknown
868,209120.33999233297,APARTMENTS,1,2,53.44404819759209,-6.147029354584974,4024,12870,20,Unknown
869,694416.1478501218,HOUSE,3,2,53.44294752153181,-6.148736715975295,5569,12186,20,Unknown
870,563337.7135422823,HOUSE,3,3,53.44368063886879,-6.145221683421472,5643,11194,20,Unknown
871,236995.56336127198,HOUSE,1,1,53.341778318478184,-6.264192253288168,1620,2286,21,Unknown
872,399263.655704545,APARTMENTS,2,1,53.34321967786788,-6.27454755613028,2029,1803,21,Unknown
873,1041507.5997207228,APARTMENTS,5,1,53.34248354549897,-6.2619813462226785,1489,1674,21,Unknown
874,238364.86601394622,APARTMENTS,1,1,53.34379131795753,-6.277807956108394,1091,1786,21,Unknown
875,216587.75653660556,APARTMENTS,1,1,53.34149181103132,-6.263279573888649,1408,2603,21,Unknown
876,208205.11301338702,APARTMENTS,1,1,53.34573581041116,-6.277293382304656,1237,2515,21,Unknown
877,947051.8254553375,APARTMENTS,5,1,53.344224717848086,-6.277776573857921,1553,3069,21,Unknown
878,487608.32547733816,APARTMENTS,2,1,53.34319918032547,-6.265347360135552,1464,2785,21,Unknown
879,212399.887295019,APARTMENTS,1,2,53.34673799610127,-6.272639914979653,1728,2598,21,Unknown
880,687421.0915355278,HOUSE,3,1,53.341564064778865,-6.27133003379695,1662,2819,21,Unknown
881,243349.88767853266,APARTMENTS,1,1,53.3417428679902,-6.277656440602558,1593,2387,21,Unknown
882,381171.25878409867,APARTMENTS,2,1,53.34335499304779,-6.277957635673903,1782,2557,21,Unknown
883,195981.86140935525,APARTMENTS,1,1,53.343864211247684,-6.2700527584180925,1389,2233,21,Unknown
884,570401.2759213587,APARTMENTS,3,1,53.345616163481026,-6.269070434130311,1246,1524,21,Unknown
885,199740.78544948754,APARTMENTS,1,2,53.35559580481662,-6.2799970101824405,1453,2500,21,Unknown
886,397018.22468423506,APARTMENTS,2,1,53.36250938312242,-6.27698794795741,1750,1567,21,Unknown
887,196642.00099338993,APARTMENTS,1,2,53.3556945922908,-6.27882329777348,1308,2634,21,Unknown
888,225285.60631489186,HOUSE,1,1,53.34861321774847,-6.272823384481304,1840,2558,21,Unknown
889,245312.23314837203,APARTMENTS,1,1,53.344690744253384,-6.274075517109018,2187,966,21,Unknown
890,206829.35462074657,APARTMENTS,1,1,53.3470063697264,-6.263862116145882,2041,990,21,Unknown
891,198257.34697251962,APARTMENTS,1,1,53.35007680712555,-6.26440929823153,1372,1686,21,Unknown
892,637456.308494054,APARTMENTS,3,2,53.35299195161818,-6.27081631797585,1572,2582,21,Unknown
893,208467.18485124558,HOUSE,1,1,53.347672320948114,-6.279508240145979,1622,2060,21,Unknown
894,189269.56707442578,HOUSE,1,2,53.349963658626486,-6.273519288753568,1535,2287,21,Unknown
895,244717.60299462738,APARTMENTS,1,1,53.351392134529064,-6.281504037086125,1510,2717,21,Unknown
896,646091.6229101061,APARTMENTS,3,1,53.34815755032691,-6.278594765250755,1788,2913,21,Unknown
897,197006.6950639283,APARTMENTS,1,1,53.34984165497528,-6.270997866046702,1423,2430,21,Unknown
898,667894.7709684712,HOUSE,3,1,53.347670709381056,-6.26199153891906,1681,2058,21,Unknown
899,411945.6405310807,APARTMENTS,2,1,53.35271255076641,-6.271014970350435,1775,2420,21,Unknown
900,439869.5231283046,APARTMENTS,2,1,53.34911927824734,-6.2736180856373,1258,2089,21,Unknown
901,676367.4333273948,APARTMENTS,3,1,53.34200142737232,-6.265420529608751,1749,1914,21,Unknown
902,607994.1475776691,APARTMENTS,3,1,53.35672923821599,-6.272602727902192,1517,1596,21,Unknown
903,491234.4675136489,APARTMENTS,2,1,53.3502329639402,-6.268770096579251,1864,2154,21,Unknown
904,201003.79119967317,APARTMENTS,1,1,53.34523064885145,-6.280223517340502,1562,1084,21,Unknown
905,224238.70462787847,HOUSE,1,1,53.36106580844789,-6.274435969182576,1260,1522,21,Unknown
906,207364.48548755777,HOUSE,1,1,53.34277659540435,-6.263768350126102,1551,2090,21,Unknown
907,444894.25076458405,APARTMENTS,2,1,53.35140895962601,-6.28153717508854,1312,679,21,Unknown
908,374769.89580272103,APARTMENTS,2,1,53.346094179968986,-6.276210139480668,1530,2007,21,Unknown
909,196523.0152828932,APARTMENTS,1,1,53.357933843810194,-6.272287772486834,1696,1969,21,Unknown
910,191696.63043078204,HOUSE,1,1,53.347142592759155,-6.279168195616488,1641,2002,21,Unknown
911,196287.5741869638,APARTMENTS,1,1,53.34541368214703,-6.2776218107199755,954,1947,21,Unknown
912,370127.64015617006,APARTMENTS,2,1,53.34614608860621,-6.272901437415984,1353,1957,21,Unknown
913,227457.1191121137,APARTMENTS,1,1,53.35680683139263,-6.274459160803459,1604,2586,21,Unknown
914,244623.6266340373,APARTMENTS,1,1,53.34123192094968,-6.270245646966969,2193,2375,21,Unknown
915,192886.7100698728,APARTMENTS,1,1,53.35272640518041,-6.275949804573628,1904,2425,21,Unknown
916,235515.59354219714,APARTMENTS,1,1,53.3421794681208,-6.277618840249843,1616,1617,21,Unknown
917,238001.8854105036,APARTMENTS,1,1,53.350110236068915,-6.273574088500397,1450,2350,21,Unknown
918,197475.64081164237,APARTMENTS,1,2,53.35571280317228,-6.272805609506506,1286,2208,21,Unknown
919,714249.5186289058,APARTMENTS,3,1,53.35395298502902,-6.268768573329173,2267,1470,21,Unknown
920,219389.03978634495,APARTMENTS,1,1,53.35610786354342,-6.279658900379316,1397,1435,21,Unknown
921,644489.8300288203,HOUSE,3,1,53.36210744505611,-6.2758527087060765,1292,1691,21,Unknown
922,187346.34337716768,APARTMENTS,1,1,53.34824364679186,-6.266424739314791,1262,1734,21,Unknown
923,414703.9763201642,HOUSE,2,1,53.34808095936029,-6.266698107578802,1901,2625,21,Unknown
924,424015.7507792046,HOUSE,2,1,53.34557183218949,-6.278241471176002,1547,2725,21,Unknown
925,225862.46030595643,HOUSE,1,1,53.34403926413282,-6.270297601610486,1827,2019,21,Unknown
926,237477.37800403583,APARTMENTS,1,1,53.342492031691265,-6.267864204883418,1366,2206,21,Unknown
927,564204.3568435943,APARTMENTS,3,1,53.3422826075562,-6.27592681945953,1261,2076,21,Unknown
928,240460.25521565592,APARTMENTS,1,1,53.34161529129545,-6.276112993220654,1902,1835,21,Unknown
929,488265.67917075113,APARTMENTS,2,1,53.35990887271284,-6.2768131425853175,1451,2136,21,Unknown
930,438860.1816290063,HOUSE,2,1,53.346155497183844,-6.260542660889339,1310,1871,21,Unknown
931,400141.280990854,APARTMENTS,2,1,53.348789221456016,-6.277743868295661,1707,3559,21,Unknown
932,237741.24245322312,APARTMENTS,1,1,53.35399733514053,-6.269953977461497,1473,1180,21,Unknown
933,226619.3576386931,APARTMENTS,1,1,53.35183923662429,-6.264911245201114,1402,1678,21,Unknown
934,240145.84439522028,APARTMENTS,1,2,53.343577716219976,-6.268398833497527,1848,1852,21,Unknown
935,242224.5910563761,APARTMENTS,1,1,53.356139652442366,-6.276741421254416,1456,1290,21,Unknown
936,858371.2982764957,APARTMENTS,4,1,53.347523188668234,-6.281756164628379,1285,2480,21,Unknown
937,229217.74868527558,APARTMENTS,1,1,53.35294526584419,-6.264862537708901,1539,2216,21,Unknown
938,430642.20964816,APARTMENTS,2,1,53.34346970133767,-6.270529207212791,1648,2488,21,Unknown
939,374175.9382133673,HOUSE,2,1,53.34449646965526,-6.279426069830716,964,1851,21,Unknown
940,246409.92052850066,APARTMENTS,1,1,53.34144824415181,-6.278759341104982,1999,1683,21,Unknown
941,233933.2103087075,HOUSE,1,2,53.35051699700992,-6.281752061290318,1485,1911,21,Unknown
942,471729.56067693606,APARTMENTS,2,1,53.35850319341133,-6.269409472113636,1323,1120,21,Unknown
943,458958.4424073264,APARTMENTS,2,1,53.35347025141307,-6.265981530409206,1714,2221,21,Unknown
944,132074.12338072775,HOUSE,1,3,53.37119470815817,-6.276759659580379,3489,5912,22,D6
945,376383.8203416936,HOUSE,3,1,53.36897827613234,-6.276179600775874,2787,4261,22,D6
946,453954.9027087402,HOUSE,3,2,53.39664551822831,-6.2758509346146445,2656,5034,22,D6
947,141220.7300127206,APARTMENTS,1,2,53.38067502759116,-6.264457484338342,2629,3884,22,D6
948,272446.2193251361,HOUSE,2,2,53.37867827601195,-6.27380580205426,2213,5844,22,D6
949,127282.01311664243,HOUSE,1,3,53.39162407405119,-6.276618143697489,1824,6305,22,D6
950,141802.23745746398,HOUSE,1,3,53.39400196967297,-6.277325645725965,2050,2292,22,D6
951,446867.87120917335,HOUSE,3,3,53.38442115286558,-6.26559605899905,2450,4582,22,D6
952,359565.7511273809,HOUSE,3,1,53.38705189048141,-6.274848010739795,1772,3525,22,D6
953,273860.97107698966,HOUSE,2,1,53.38767139634049,-6.277141939509717,1722,5071,22,D6
954,543864.651125465,APARTMENTS,4,2,53.384688729099786,-6.258782919044361,2240,5702,22,D6
955,345084.4367843626,HOUSE,3,1,53.37389788365922,-6.270272594467123,2119,4563,22,D6
956,248608.5758261024,HOUSE,2,1,53.383938276803306,-6.278779235989077,2911,3747,22,D6
957,392894.2537002845,HOUSE,3,2,53.38088536002177,-6.258041122523713,2067,6699,22,D6
958,391033.04626205773,HOUSE,3,1,53.37355267468625,-6.270095917934164,2305,4306,22,D6
959,240018.64477457263,HOUSE,2,3,53.37034838563184,-6.272829001440888,2126,6283,22,D6
960,551437.1301064425,HOUSE,4,1,53.38362400515959,-6.260945922912698,2329,6797,22,D6
961,143907.39267410073,HOUSE,1,3,53.374799817957495,-6.272466305798961,2753,4603,22,D6
962,142581.7292440257,HOUSE,1,1,53.38304633840219,-6.27302129647252,2345,6263,22,D6
963,431228.6368904674,HOUSE,3,2,53.38163833962096,-6.2563803284773485,2874,4650,22,D6
964,411403.7362530405,HOUSE,3,1,53.39276215762418,-6.272325005597056,2973,4807,22,D6
965,265415.11449451547,HOUSE,2,1,53.37750809747839,-6.26641213320367,2733,3268,22,D6
966,141111.47844491544,APARTMENTS,1,1,53.37474050399251,-6.2744184311271844,2137,5342,22,D6
967,439603.0524656782,APARTMENTS,3,3,53.3847485355507,-6.255249355375507,2222,5781,22,D6
968,278125.7780219143,HOUSE,2,1,53.39232409998821,-6.274965418706967,2527,4525,22,D6
969,263846.9748062459,APARTMENTS,2,1,53.374095905386014,-6.261747977246455,2745,2852,22,D6
970,421318.2814367011,HOUSE,3,1,53.38350783966093,-6.264094255105966,2602,3951,22,D6
971,472550.8364361043,HOUSE,4,2,53.38228669559331,-6.272252147064355,2327,5330,22,D6
972,247044.29548871826,HOUSE,2,1,53.36995226329544,-6.276962317587449,1329,5296,22,D6
973,450239.32451283303,HOUSE,3,1,53.39263038581369,-6.269283373175282,2326,4661,22,D6
974,231994.97092995275,APARTMENTS,2,1,53.379260949294896,-6.263764327529275,2499,5330,22,D6
975,547699.2272158966,HOUSE,4,1,53.38726486679881,-6.274095654671767,2791,4294,22,D6
976,427547.8830614109,HOUSE,3,1,53.384069283580665,-6.27965839912235,2237,3973,22,D6
977,582335.8851036162,HOUSE,4,1,53.374329444022344,-6.267954077794769,2641,6145,22,D6
978,262090.22598723107,HOUSE,2,1,53.38933650162144,-6.276428238506975,2199,3408,22,D6
979,366327.356422793,APARTMENTS,3,1,53.389009523302434,-6.2793013271946405,2233,4699,22,D6
980,140306.6084294501,APARTMENTS,1,1,53.38358770550505,-6.279561536139944,2144,6266,22,D6
981,360339.5633789653,HOUSE,3,1,53.381333263720194,-6.280078003886236,2434,6984,22,D6
982,253101.91876963055,HOUSE,2,1,53.386698959856666,-6.257895620166997,2314,6486,22,D6
983,238566.8765617666,APARTMENTS,1,1,53.319429314921535,-6.262184626796405,2069,2608,23,D14
984,266225.0264962184,HOUSE,1,1,53.31851189875235,-6.260270388923234,2366,1209,23,D14
985,531136.4475390451,APARTMENTS,2,3,53.31763007837289,-6.259094169956621,1231,1629,23,D14
986,1276368.960212089,HOUSE,5,2,53.31530260850752,-6.257127580123879,2338,3371,23,D14
987,1395039.7812644204,HOUSE,5,3,53.317830682347086,-6.258882635852958,1473,2933,23,D14
988,535667.1906971182,HOUSE,2,1,53.31833472116701,-6.258277976936098,1644,2392,23,D14
989,267730.7818990203,HOUSE,1,4,53.30360571583033,-6.263156511637479,1493,1679,23,D14
990,557695.397852169,HOUSE,2,3,53.304440268942855,-6.273502107665789,1345,3063,23,D14
991,475720.17225797736,HOUSE,2,1,53.30962190830859,-6.270835218962364,1203,2686,23,D14
992,1255027.031518911,APARTMENTS,5,1,53.32012923807896,-6.261155706432855,2251,4290,23,D14
993,751985.1883380966,APARTMENTS,3,1,53.30785634121534,-6.267296635792473,1642,3465,23,D14
994,584597.3998175801,HOUSE,2,1,53.31250156756586,-6.254057297469116,1831,2310,23,D14
995,533472.675308266,HOUSE,2,1,53.29741369116261,-6.262493903950779,2342,3078,23,D14
996,546471.0912470731,HOUSE,2,4,53.31233676861499,-6.255448186017095,1318,3028,23,D14
997,1183558.9719942363,HOUSE,4,2,53.31608878951669,-6.260773223074898,1925,1344,23,D14
998,906531.6469567241,HOUSE,3,1,53.307246820581575,-6.266807637896713,2411,1595,23,D14
999,487304.10688893736,APARTMENTS,2,1,53.30879701944627,-6.271388994452981,1360,1846,23,D14
1000,1218173.807136246,HOUSE,4,1,53.30162632745939,-6.263155242395988,1510,2007,23,D14
1001,1075467.7281299594,HOUSE,4,5,53.29851585889903,-6.262222008657698,1078,1713,23,D14
1002,280005.74399864423,HOUSE,1,2,53.30959682623175,-6.256255876000517,1428,3149,23,D14
1003,1332302.1046570956,HOUSE,5,3,53.31467039448993,-6.255407109604845,1819,2549,23,D14
1004,511032.52438985376,HOUSE,2,1,53.31306301219409,-6.2595492569343385,1361,2411,23,D14
1005,500988.39824973117,HOUSE,2,4,53.3029397190472,-6.25378401497197,2165,3312,23,D14
1006,1012980.4469721462,APARTMENTS,4,1,53.29482174907922,-6.259611957292642,1789,1514,23,D14
1007,491028.24791978416,APARTMENTS,2,1,53.30762773289404,-6.2616432788226675,1630,3111,23,D14
1008,489176.59040637565,APARTMENTS,2,3,53.31041809161276,-6.25413295472342,1108,3700,23,D14
1009,572497.8502544389,HOUSE,2,2,53.310853858025645,-6.256941567594554,1257,3344,23,D14
1010,1252439.0026429747,HOUSE,5,1,53.30230629107502,-6.26602795722535,1473,2048,23,D14
1011,854654.6344448759,HOUSE,3,2,53.29602970360541,-6.257451009071106,2251,4174,23,D14
1012,566483.1450345323,HOUSE,2,1,53.30849452137724,-6.253737219998697,1797,3152,23,D14
1013,1023228.4751003388,APARTMENTS,4,3,53.30830446937631,-6.270466337746021,1139,3926,23,D14
1014,244015.0498368451,HOUSE,1,2,53.318165117264016,-6.25777955249651,1571,2467,23,D14
1015,710961.3348164175,HOUSE,3,3,53.30289931984329,-6.264170533143112,757,1136,23,D14
1016,720123.3511753866,HOUSE,3,1,53.312683114752424,-6.26899989114218,1887,2089,23,D14
1017,521242.3282511168,HOUSE,2,3,53.30069221543795,-6.257118023979547,2207,3185,23,D14
1018,524406.0585498613,HOUSE,2,1,53.31709262959537,-6.262706380152248,1824,3765,23,D14
1019,837513.1375123339,HOUSE,3,2,53.30521269895262,-6.271086459672622,1683,1985,23,D14
1020,1533836.4471780767,HOUSE,6,1,53.2934076366503,-6.26107509011735,2050,3615,23,D14
1021,736801.0698905446,HOUSE,3,1,53.31776116412001,-6.268109521248686,1623,3013,23,D14
1022,254159.46797237865,HOUSE,1,2,53.30891979560248,-6.270728920347211,2335,3769,23,D14
1023,266633.7797978879,HOUSE,1,1,53.30999294479705,-6.271508579371012,1472,3316,23,D14
1024,734398.2611906461,APARTMENTS,3,1,53.31537494290694,-6.269071524851507,1354,4338,23,D14
1025,231239.65658419064,HOUSE,1,3,53.307861326941385,-6.273186495777417,1732,2137,23,D14
1026,528949.0420717145,HOUSE,2,2,53.3096980100335,-6.253666611748954,1846,1549,23,D14
1027,594177.9373785505,HOUSE,2,2,53.3127006463224,-6.253932216078766,1348,3423,23,D14
1028,821493.4756282466,HOUSE,3,1,53.31144322474802,-6.253420020207813,1314,2599,23,D14
1029,259852.16503518797,HOUSE,1,1,53.30345159781544,-6.253810065413093,2083,3168,23,D14
1030,1177128.5577438194,HOUSE,4,2,53.308711887135935,-6.271047267934702,1594,1480,23,D14
1031,571206.626134854,APARTMENTS,2,2,53.30642593966357,-6.26665326196984,1913,1520,23,D14
1032,299658.60606399865,APARTMENTS,1,1,53.30582537606292,-6.267687772623764,920,1930,23,D14
1033,975412.3200508094,HOUSE,4,1,53.30137312323867,-6.2732898765864045,1733,3356,23,D14
1034,827902.692839226,APARTMENTS,3,2,53.28902343420871,-6.205606943648372,2103,4023,24,D4
1035,662780.2957205393,APARTMENTS,3,1,53.29745139876575,-6.1925497224375645,1760,5267,24,D4
1036,262709.50661708775,APARTMENTS,1,2,53.288482976735786,-6.204604942266398,1669,3172,24,D4
1037,270254.31195927225,HOUSE,1,1,53.29264814526362,-6.198539150238304,1646,3791,24,D4
1038,452492.24331823876,HOUSE,2,2,53.29775841658247,-6.194661900075773,1861,3699,24,D4
1039,898683.8694532715,APARTMENTS,4,1,53.29397065572904,-6.196076562563371,1760,4162,24,D4
1040,566581.3853397998,HOUSE,2,2,53.289469331713605,-6.202930318610807,1931,3765,24,D4
1041,694008.1896685923,HOUSE,3,2,53.29363703757381,-6.20224799020439,929,4745,24,D4
1042,523401.2557948713,HOUSE,2,1,53.314037301925424,-6.197942537390035,1571,3957,24,D4
1043,1098237.330507023,HOUSE,4,1,53.30536083464496,-6.215060157468855,1612,4562,24,D4
1044,274357.9232868283,APARTMENTS,1,2,53.306130943488384,-6.1975551374967015,1743,3674,24,D4
1045,558740.1654271549,HOUSE,2,1,53.29666227363238,-6.206184406703432,1560,4133,24,D4
1046,794124.5826100833,HOUSE,3,1,53.298950119506834,-6.1970055665704065,1936,4640,24,D4
1047,217344.6931945854,HOUSE,1,1,53.29846362736598,-6.202301524535334,1161,5243,24,D4
1048,252439.2480289612,HOUSE,1,1,53.31526687080694,-6.194926209019112,1597,3791,24,D4
1049,923563.1703892429,APARTMENTS,4,3,53.30310980032089,-6.1901863420082,1686,3714,24,D4
1050,954121.7346818235,APARTMENTS,4,1,53.300701851424236,-6.213925287546996,1698,3576,24,D4
1051,899040.8121293699,APARTMENTS,4,1,53.3050627776726,-6.191358805499061,1208,4474,24,D4
1052,702062.0452409624,HOUSE,3,1,53.30038570183748,-6.197852590905204,1380,3991,24,D4
1053,245516.77514997276,HOUSE,1,1,53.29929147602409,-6.206785549487631,2721,3301,24,D4
1054,272545.5309560741,HOUSE,1,1,53.308397184245216,-6.2080178606239045,1583,3674,24,D4
1055,544276.8572571686,APARTMENTS,2,2,53.30880497668573,-6.2024491399068635,1624,4398,24,D4
1056,963327.1330213468,HOUSE,4,1,53.299874252666406,-6.194528380206081,1321,5666,24,D4
1057,768961.7335264892,HOUSE,3,1,53.30254914552513,-6.212831294137004,1798,4309,24,D4
1058,1170259.6461822907,APARTMENTS,5,2,53.304303717081126,-6.201128949943922,1564,4511,24,D4
1059,488348.52263016155,HOUSE,2,2,53.31020418201862,-6.212907324582445,2285,3538,24,D4
1060,1148355.2266432804,HOUSE,4,2,53.30844787070639,-6.192595050755463,1813,4047,24,D4
1061,254411.41187141917,HOUSE,1,1,53.30747744947978,-6.204417030059664,1026,3690,24,D4
1062,558893.6759116587,HOUSE,2,2,53.29923350671342,-6.205488458633847,1970,3797,24,D4
1063,575238.91488622,HOUSE,2,2,53.294565845832146,-6.207933325921441,1364,3830,24,D4
1064,272098.12527150044,HOUSE,1,1,53.29795389575642,-6.210954828744694,1862,4465,24,D4
1065,711416.7980562177,HOUSE,3,2,53.31652756085526,-6.192147202208079,1636,4207,24,D4
1066,862113.0294978851,HOUSE,3,1,53.31224611214447,-6.216325915355012,2035,3868,24,D4
1067,515833.82080929616,HOUSE,2,1,53.28983262667204,-6.201393545327261,1658,4060,24,D4
1068,797878.2786262569,APARTMENTS,3,1,53.30145168025381,-6.202948588248541,1716,4472,24,D4
1069,276030.5725567728,HOUSE,1,1,53.29282825836021,-6.20341000423124,1650,4465,24,D4
1070,504205.22043679544,APARTMENTS,2,1,53.301665035966266,-6.191013862814987,1770,3616,24,D4
1071,706775.5581304634,HOUSE,3,1,53.30638849935663,-6.2006876906527255,1813,4968,24,D4
1072,793684.5027482071,HOUSE,3,2,53.31344138525487,-6.203066209473614,1639,4127,24,D4
1073,279279.3831131655,APARTMENTS,1,1,53.295566941025264,-6.209986454381114,1923,3118,24,D4
1074,225083.0266026895,HOUSE,1,1,53.31155849011194,-6.213815980552522,1638,3650,24,D4
1075,285867.6909364507,APARTMENTS,1,2,53.305143908673195,-6.200823040626903,1866,3217,24,D4
1076,694823.2164831181,HOUSE,3,2,53.306434765439334,-6.214902876917255,1625,3122,24,D4
1077,1148619.584321425,APARTMENTS,4,1,53.30814174096631,-6.215113333102279,1826,4600,24,D4
1078,547778.5895693038,HOUSE,2,2,53.29558396903398,-6.208204073611092,1523,2436,24,D4
1079,284508.5106718145,HOUSE,1,1,53.2940608381478,-6.208356258353043,1807,3970,24,D4
1080,501366.3656408538,HOUSE,2,1,53.30631507489141,-6.213488367661047,1446,4111,24,D4
1081,519962.91518629267,HOUSE,2,2,53.30180866580712,-6.211765705880843,1434,4147,24,D4
1082,242089.72853814397,APARTMENTS,1,2,53.289041123840285,-6.206156751683506,1357,4457,24,D4
1083,515849.940475926,HOUSE,4,2,53.38785065991663,-6.202074544488578,3608,6454,25,D8
1084,210861.39416564966,HOUSE,2,1,53.37829729676381,-6.205440374169051,3221,5194,25,D8
1085,386020.3535218566,HOUSE,3,1,53.38305121712271,-6.219798870959121,3059,5777,25,D8
1086,491655.16562158364,HOUSE,4,2,53.3844383931415,-6.216709876597726,3559,4537,25,D8
1087,262554.4970579564,HOUSE,2,1,53.38327878121944,-6.212837711709645,3414,5901,25,D8
1088,217612.16244040974,HOUSE,2,1,53.379183985753464,-6.210035272180916,3340,6614,25,D8
1089,517833.28821658273,HOUSE,4,1,53.3830983324695,-6.217775373207972,3330,6579,25,D8
1090,233635.3042386902,HOUSE,2,1,53.382359410558244,-6.217582847811653,2483,6060,25,D8
1091,253196.4717839841,HOUSE,2,1,53.392515329056074,-6.222970618202245,2403,5257,25,D8
1092,366340.0674805457,HOUSE,3,1,53.401804094682326,-6.20538211294602,3156,7388,25,D8
1093,248792.8578943155,HOUSE,2,2,53.38928951795253,-6.208348849583132,2826,6895,25,D8
1094,235878.79209981769,HOUSE,2,1,53.39634519839359,-6.213965690392859,2779,5426,25,D8
1095,241892.92740173105,HOUSE,2,1,53.38546341664202,-6.220263887498846,2830,6027,25,D8
1096,356635.3197582625,HOUSE,3,1,53.39924239528796,-6.203534773293317,2947,6616,25,D8
1097,363480.6329894295,HOUSE,3,1,53.385930180820246,-6.206629988764741,3491,5462,25,D8
1098,255949.16582207053,HOUSE,2,1,53.406051978874174,-6.220874578375675,2793,5338,25,D8
1099,238659.49534209937,HOUSE,2,1,53.393716793923474,-6.217066296894459,3738,6889,25,D8
1100,532767.813297444,HOUSE,4,1,53.39940678447541,-6.210142386755702,3206,6477,25,D8
1101,398135.5387787017,HOUSE,3,1,53.390779846144845,-6.206249712432085,2839,6080,25,D8
1102,206062.34727996297,HOUSE,2,1,53.39217350106659,-6.224744133230354,2874,6557,25,D8
1103,358755.6365854324,HOUSE,3,1,53.384692543644675,-6.220388845546477,2768,5332,25,D8
1104,241958.0730178448,HOUSE,2,2,53.384018080160274,-6.208689545678378,3550,6031,25,D8
1105,338386.7939194461,HOUSE,3,1,53.38335426364808,-6.2053132371064015,3107,6768,25,D8
1106,201597.2094838766,HOUSE,2,1,53.3822555372648,-6.208763371323247,2846,6423,25,D8
1107,317860.5773562357,HOUSE,3,1,53.40390153869132,-6.213653781504086,2617,6390,25,D8
1108,258177.5259068715,HOUSE,2,1,53.39422530674036,-6.205370841579302,3498,7356,25,D8
1109,219974.08890605456,HOUSE,2,1,53.38784428427864,-6.205516221424906,2928,6367,25,D8
1110,267497.5991040551,HOUSE,2,1,53.39491662771678,-6.2048503049159,3589,4636,25,D8
1111,385980.4799435049,APARTMENTS,3,1,53.40044771193169,-6.203890504912379,3552,6303,25,D8
1112,483761.13755914476,HOUSE,4,2,53.3844214813232,-6.203130232343249,2975,6587,25,D8
1113,351127.7371597586,HOUSE,3,1,53.394370323140635,-6.2035828905878265,3517,6731,25,D8
1114,348670.4685521383,HOUSE,3,1,53.38335016468277,-6.221595789008116,1552,6863,25,D8
1115,265048.1498280901,HOUSE,2,1,53.38823584741551,-6.220387037626355,3416,6205,25,D8
1116,233284.17330469875,HOUSE,2,1,53.39059515375275,-6.221638153299089,2741,7632,25,D8
1117,350456.6145634944,HOUSE,3,1,53.389550629465155,-6.222448647172396,2450,5942,25,D8
1118,335351.59827700316,HOUSE,2,1,53.3726576095791,-6.235207158651387,2665,4044,26,D1
1119,439752.60983893287,APARTMENTS,3,2,53.37111686825492,-6.2329763686682025,2784,5471,26,D1
1120,302852.3882537886,HOUSE,2,2,53.37555830923976,-6.233985817218469,2072,4764,26,D1
1121,355928.1579788096,HOUSE,2,3,53.38050951772967,-6.255009801723265,2029,4512,26,D1
1122,370924.84868653526,HOUSE,2,1,53.380469274209425,-6.255007486642211,2611,1988,26,D1
1123,355988.9833400848,HOUSE,2,1,53.37021680153928,-6.2501295403927335,1922,5056,26,D1
1124,700465.5071840194,HOUSE,4,4,53.36846622676689,-6.240335463398974,2334,4157,26,D1
1125,306839.90000437904,HOUSE,2,5,53.37553633322203,-6.25625301181259,2218,3851,26,D1
1126,142106.067875819,HOUSE,1,4,53.37985208218576,-6.251365617082514,2016,4395,26,D1
1127,287984.04440370266,HOUSE,2,2,53.37853333554517,-6.250237326576353,2302,4303,26,D1
1128,555917.1685003277,HOUSE,3,1,53.37824790856411,-6.253410252056656,2798,3899,26,D1
1129,621631.6952542412,HOUSE,4,1,53.366590932434406,-6.237415698848867,2053,4084,26,D1
1130,755193.6173200036,HOUSE,5,2,53.37543406782503,-6.240753864317746,2969,4982,26,D1
1131,622552.3856491344,HOUSE,4,1,53.37025109936092,-6.249337540440266,2385,3037,26,D1
1132,715133.4771475784,APARTMENTS,4,1,53.36928836961477,-6.23596010061362,1699,4939,26,D1
1133,148055.11783472833,HOUSE,1,1,53.36381392266745,-6.24868797574053,2621,2997,26,D1
1134,807924.8062066666,HOUSE,5,1,53.362746282270265,-6.245700276477785,2455,2786,26,D1
1135,310035.2277919577,APARTMENTS,2,1,53.366481357531214,-6.248812288232938,2677,2761,26,D1
1136,586092.4619124884,HOUSE,4,2,53.37763564138652,-6.240993973982253,2161,4253,26,D1
1137,286299.20743948396,APARTMENTS,2,1,53.366808588393546,-6.240996616581214,2104,5201,26,D1
1138,468968.4110110068,HOUSE,3,1,53.36913016757439,-6.246599085797576,2345,3468,26,D1
1139,631109.5645444308,APARTMENTS,4,2,53.371653133958986,-6.249966514184975,2604,3483,26,D1
1140,344143.7350920926,HOUSE,2,1,53.367625419036116,-6.251392869177263,1938,4706,26,D1
1141,494024.36615048477,APARTMENTS,3,1,53.37725622991715,-6.24545140274291,2489,3989,26,D1
1142,185130.63662277316,HOUSE,1,3,53.37888633085258,-6.242812715992191,1982,3276,26,D1
