,_price,type,_bedrooms,_bathrooms,lat,lng,_time_to_work_seconds_transit,_time_to_work_seconds_walking,cluster,_d_code
707,412970.3884069172,HOUSE,2,2,53.23874930308163,-6.11293131522073,2685,11964,17,D15
708,1095422.0835012933,HOUSE,6,1,53.2267026934799,-6.11885184953759,3146,10290,17,D15
709,514689.1197514667,HOUSE,3,3,53.230946686290864,-6.117951824973496,2944,10814,17,D15
710,711331.2235147012,HOUSE,4,1,53.24348903408948,-6.109494660274668,2805,11520,17,D15
711,505174.0668561113,HOUSE,3,3,53.22674965822873,-6.121256504290211,2447,11003,17,D15
712,367646.97012589144,APARTMENTS,2,2,53.234265634392194,-6.12538274798731,2884,11426,17,D15
713,844291.1584546481,HOUSE,4,1,53.23355893000529,-6.135649802150971,2662,12321,17,D15
714,399143.8197039045,HOUSE,2,1,53.23802308710612,-6.111975298724759,2428,10143,17,D15
715,364890.1924713665,HOUSE,2,4,53.239385300442194,-6.129419409119265,2566,11555,17,D15
716,1061868.9197429302,HOUSE,5,1,53.23418981515656,-6.1098982250009275,2799,11391,17,D15
717,664761.7790056823,HOUSE,4,3,53.23975887065127,-6.134196311294196,2945,10909,17,D15
718,186516.71730155376,HOUSE,1,2,53.23906593451247,-6.135545766514973,2960,11021,17,D15
719,601681.4535821709,HOUSE,3,2,53.22421344055188,-6.117534877857075,2871,11158,17,D15
720,519302.0117956182,HOUSE,3,1,53.23584812660935,-6.108659525604592,2869,11821,17,D15
721,836300.2813343776,APARTMENTS,5,3,53.23838025281485,-6.117617156420189,2816,10286,17,D15
722,403850.9769938255,HOUSE,2,2,53.2334091663366,-6.127598853994132,2876,10626,17,D15
723,356123.4378425355,HOUSE,2,1,53.24287437845827,-6.134013201390898,3234,10584,17,D15
724,914081.0403063076,APARTMENTS,5,1,53.22556317657452,-6.119629107718389,3324,10889,17,D15
725,1055221.8036102834,HOUSE,5,1,53.23070455248202,-6.119145918266606,2727,11390,17,D15
726,332460.27958238666,HOUSE,2,1,53.23421161594673,-6.110241968556544,2746,11660,17,D15
727,183573.96611021727,HOUSE,1,1,53.24033500398494,-6.116876155330066,2859,10675,17,D15
728,532676.6240876284,HOUSE,3,2,53.24310506696415,-6.116185453909987,2810,11094,17,D15
729,617252.3482825896,HOUSE,3,2,53.246373638259215,-6.1235460384704865,2961,9734,17,D15
730,178445.88892814697,HOUSE,1,3,53.231958094443506,-6.111298622450177,2820,10333,17,D15
731,361327.77769867005,HOUSE,2,1,53.236520844001994,-6.115160076140479,2974,11424,17,D15
732,382300.29241619044,APARTMENTS,2,1,53.235789466113204,-6.119686449088508,2234,12795,17,D15
733,524527.1229516078,HOUSE,3,1,53.2487604643946,-6.127068129776509,3034,11561,17,D15
734,394823.44243605767,HOUSE,2,2,53.23013059831409,-6.119644111902557,2462,11484,17,D15
735,757806.0375645269,HOUSE,4,2,53.22806791540621,-6.122108267279923,2988,11818,17,D15
736,179003.04767822218,HOUSE,1,2,53.23169682980575,-6.135371345765816,2487,10204,17,D15
737,393132.3807684867,HOUSE,2,1,53.23091785159835,-6.118835973624716,2435,11063,17,D15
738,353709.3500379365,HOUSE,2,3,53.23919905561335,-6.137396557314142,2785,10852,17,D15
739,398393.6728520217,HOUSE,2,3,53.246645788255016,-6.122915519399287,2938,10908,17,D15
740,814686.8286317706,APARTMENTS,4,4,53.22976843126117,-6.116092432178762,2462,10179,17,D15
741,826660.6483355566,HOUSE,4,1,53.22757195127272,-6.114932543256344,2577,10755,17,D15
742,176073.48528672682,HOUSE,1,1,53.227758654266346,-6.112090243391402,2743,10433,17,D15
743,812143.7253369052,HOUSE,4,1,53.22849657278963,-6.121327125133381,3174,11382,17,D15
744,399653.8717517371,HOUSE,2,1,53.24415324694276,-6.1146595862678685,2555,11831,17,D15
745,652648.2746168429,HOUSE,4,2,53.24607394459968,-6.113174994496504,3110,11823,17,D15
746,613201.0941980017,HOUSE,3,1,53.24933097940134,-6.119043801577375,2716,10243,17,D15
747,567724.6486968207,HOUSE,3,1,53.23647043671559,-6.129841007331755,3061,10647,17,D15
748,366888.4156986296,HOUSE,2,2,53.22630757838646,-6.110128622110438,2392,10557,17,D15
749,587123.5456485397,HOUSE,3,3,53.228030036765446,-6.124727970779738,2497,10925,17,D15
750,392909.61013541993,HOUSE,2,2,53.22355397259412,-6.101839196138933,2412,10719,17,D15
751,284996.2259828999,HOUSE,2,1,53.33418448182896,-6.324207620729989,2929,4017,18,D10
752,356913.7541465154,HOUSE,3,1,53.33669672045889,-6.32804541190007,2498,5137,18,D10
753,217976.1858841993,HOUSE,2,1,53.336689763401516,-6.326544738759468,2916,3901,18,D10
754,250146.59311449598,HOUSE,2,1,53.33338873199263,-6.323021432079296,2755,4285,18,D10
755,269847.75524931576,HOUSE,2,1,53.33613597516982,-6.322423509049261,2872,4060,18,D10
756,236196.94356395112,HOUSE,2,1,53.32223323219927,-6.324389399078565,2548,4320,18,D10
757,405069.22477248125,HOUSE,3,1,53.33965368081732,-6.323741585538021,2613,4458,18,D10
758,415285.3479833172,HOUSE,3,1,53.33377283892393,-6.332317492255231,2707,3873,18,D10
759,356338.5212704998,APARTMENTS,3,1,53.328519674548446,-6.310915728196669,2568,4294,18,D10
760,398057.50392996834,HOUSE,3,1,53.319100702949285,-6.315678913878581,2582,4111,18,D10
761,327744.7731347716,HOUSE,3,1,53.32922631868072,-6.329212279188649,2375,4330,18,D10
762,122365.19681461559,HOUSE,1,1,53.326783917620375,-6.324287986169206,2490,4390,18,D10
763,249861.87746478192,HOUSE,2,1,53.33555583626631,-6.318817955680439,2747,3992,18,D10
764,417421.58418681443,HOUSE,3,1,53.32814215769911,-6.331786271553354,2647,4177,18,D10
765,244215.49383538,HOUSE,2,1,53.33850846718322,-6.327123710475575,2953,4409,18,D10
766,249330.47971741346,HOUSE,2,1,53.33556220811305,-6.332409474238311,2355,4107,18,D10
767,133088.68238163315,HOUSE,1,1,53.33151173956492,-6.329843670607234,2632,4500,18,D10
768,245779.27603181227,HOUSE,2,1,53.33197171890739,-6.32087881832053,2703,3981,18,D10
769,250284.38859303243,HOUSE,2,1,53.32406420505224,-6.317192483886536,2926,5005,18,D10
770,327438.9676391626,HOUSE,3,1,53.326868940208975,-6.311808691029225,2661,4425,18,D10
771,261643.96808460823,HOUSE,2,1,53.33376923843841,-6.322547458573013,2578,4338,18,D10
772,246884.49651155245,HOUSE,2,1,53.34291671488673,-6.327422827086381,2684,4480,18,D10
773,233284.61683618688,HOUSE,2,1,53.339529104670014,-6.327892608339273,2603,3939,18,D10
774,280067.83528246445,HOUSE,2,1,53.33216923017037,-6.333402422872672,2721,3861,18,D10
775,130727.7833938583,HOUSE,1,1,53.32847417769333,-6.327418098342028,2944,3823,18,D10
776,349325.1194727135,HOUSE,3,1,53.34363227508123,-6.324415837332745,3015,4244,18,D10
777,245815.37166854113,HOUSE,2,2,53.32542028185813,-6.316647334929663,2680,3666,18,D10
778,272293.03379275027,HOUSE,2,1,53.32232577916532,-6.323004727212336,2884,4193,18,D10
779,424700.0279465356,HOUSE,3,1,53.32679851296263,-6.328529113819937,2587,4136,18,D10
780,273733.54445343954,HOUSE,2,1,53.3298950023408,-6.331494318157219,2996,3891,18,D10
781,421722.49373048684,HOUSE,3,1,53.34063250723888,-6.326016612853803,2749,4322,18,D10
782,220477.93977589963,HOUSE,2,1,53.32768123261182,-6.329721010398437,2826,4346,18,D10
783,269387.6819898436,APARTMENTS,2,2,53.31773470933418,-6.32017582687645,2802,4205,18,D10
784,230581.50828092213,HOUSE,2,1,53.323352386636365,-6.315410972509902,2897,4278,18,D10
785,250137.77550387615,HOUSE,2,1,53.33165255410079,-6.330369394182214,2941,4242,18,D10
786,267791.87065913953,HOUSE,2,1,53.338595122250794,-6.330443526667752,2733,4250,18,D10
787,226421.13441120472,HOUSE,2,1,53.335476582885754,-6.318795294613063,2486,4030,18,D10
788,392065.27901682974,HOUSE,3,1,53.32310750677049,-6.313347381566688,2739,3888,18,D10
789,113193.55887017732,HOUSE,1,1,53.324771855199195,-6.323412473469094,2376,3862,18,D10
790,267143.4310886523,HOUSE,2,1,53.3356308596186,-6.333465562789301,2753,3945,18,D10
791,257175.3674517566,HOUSE,2,1,53.33695834016648,-6.3308299200852725,2511,4169,18,D10
792,423141.39694462664,HOUSE,3,1,53.33043039647783,-6.322740071391892,2621,4017,18,D10
793,276671.3371285568,HOUSE,2,1,53.326038334387505,-6.315053513744688,2789,4213,18,D10
794,255819.68015878153,HOUSE,2,1,53.3294687160964,-6.328778749634421,2447,4194,18,D10
795,425826.0130829299,HOUSE,3,1,53.32254559584873,-6.324330883997245,2701,4294,18,D10
796,216336.73059722406,HOUSE,2,1,53.3226040918119,-6.324628193085405,2923,4153,18,D10
797,414003.3410064465,HOUSE,3,1,53.32353214568065,-6.326845103541646,2382,4519,18,D10
798,135155.8541365319,HOUSE,1,1,53.34016188496399,-6.3219047593974365,2460,4500,18,D10
799,244085.07825033818,HOUSE,2,1,53.332778390861854,-6.316977245201705,2810,4020,18,D10
800,243929.39331914656,HOUSE,2,1,53.33618349567187,-6.319021725212097,2590,3869,18,D10
801,184129.32063158925,HOUSE,1,3,53.45268842518453,-6.1946592413276855,4242,12355,19,Unknown
802,694143.65781012,HOUSE,4,1,53.439806645595326,-6.175795408546823,3490,12283,19,Unknown
803,547043.9192147702,HOUSE,3,5,53.46021913501944,-6.197526408978593,3314,12122,19,Unknown
804,361028.67836365174,HOUSE,2,2,53.45947293568864,-6.194818365272177,5335,12504,19,Unknown
805,587542.4974081996,HOUSE,3,3,53.4473633444498,-6.189796315526148,3847,11897,19,Unknown
806,587014.4196090297,HOUSE,3,4,53.45683191530778,-6.189723320473094,4326,11584,19,Unknown
807,533669.3500519191,HOUSE,3,1,53.45114477848292,-6.203907559357444,5095,11616,19,Unknown
808,362897.6658115697,HOUSE,2,3,53.448729263053885,-6.183983655151017,5088,11660,19,Unknown
809,583089.3715090936,HOUSE,3,4,53.46725575097873,-6.194531699895123,3556,13138,19,Unknown
810,210856.14935155798,HOUSE,1,1,53.46495362999267,-6.1956690920908075,4471,11801,19,Unknown
811,334880.9050141647,HOUSE,2,1,53.45309262232466,-6.205366483887068,3837,11667,19,Unknown
812,359538.9180501719,HOUSE,2,3,53.4392689987639,-6.181670951318639,4328,12797,19,Unknown
813,824706.2511404227,HOUSE,4,5,53.46568234366897,-6.179193789566349,4854,11785,19,Unknown
814,615470.8705353956,HOUSE,3,4,53.46641430784505,-6.19424258180759,4715,11054,19,Unknown
815,674892.8399618478,HOUSE,4,1,53.45675112481243,-6.204167061370134,4796,11482,19,Unknown
816,996988.9930433463,HOUSE,5,1,53.45074695834186,-6.178282528087684,4182,11332,19,Unknown
817,212351.66336820088,APARTMENTS,1,1,53.44689885620627,-6.190010035457845,3971,10498,19,Unknown
818,602769.4366355557,HOUSE,3,3,53.43202299940636,-6.202113819663479,4180,12583,19,Unknown
819,512075.4055419357,HOUSE,3,2,53.445488875445236,-6.2049659408415865,4569,12190,19,Unknown
820,489141.6671038682,APARTMENTS,3,1,53.449684088209096,-6.187176656305085,5181,12112,19,Unknown
821,562195.5326634953,HOUSE,3,1,53.44962806407766,-6.1749035720430685,3769,11030,19,Unknown
822,174478.13808575957,HOUSE,1,2,53.45762434517408,-6.187509303365072,5039,12099,19,Unknown
823,628187.4880116901,HOUSE,3,1,53.44393866881977,-6.206952651139417,4096,12392,19,Unknown
824,524522.643547407,HOUSE,3,3,53.470748075535624,-6.184850338986375,5104,11243,19,Unknown
825,1064079.0919027783,HOUSE,5,5,53.456947150970024,-6.184974924081084,4834,11698,19,Unknown
826,325867.4056966108,HOUSE,2,2,53.46209172606369,-6.207592149732834,4272,11769,19,Unknown
827,357334.0986739061,HOUSE,2,1,53.44352315625548,-6.187579309372258,5054,11249,19,Unknown
828,515466.23483069317,HOUSE,3,1,53.467392016006265,-6.175565944197962,3326,12864,19,Unknown
829,890593.6765963765,APARTMENTS,5,1,53.461463741370025,-6.1845278071941205,3606,11627,19,Unknown
830,565144.3181444501,HOUSE,3,2,53.45341820514254,-6.207768911461178,4680,12634,19,Unknown
831,585267.9077619356,HOUSE,3,3,53.46063529669378,-6.197068517943732,4328,11489,19,Unknown
832,899302.6100388846,APARTMENTS,5,1,53.435916763500465,-6.198577281292096,4570,12596,19,Unknown
833,868393.1581223595,APARTMENTS,5,4,53.45881237304498,-6.182278027304328,4236,11413,19,Unknown
834,1041836.3230004476,HOUSE,6,5,53.47096799542386,-6.195363595541498,4575,11260,19,Unknown
835,528529.3370377024,HOUSE,3,4,53.45454007665302,-6.179611903975619,4184,11966,19,Unknown
836,187548.3099073123,HOUSE,1,4,53.45011138091963,-6.203241201975265,2619,11620,19,Unknown
837,556314.5585534002,HOUSE,3,3,53.465569630434274,-6.193170625148083,3551,12813,19,Unknown
838,512597.93234633235,HOUSE,3,3,53.458130525251434,-6.208325832985586,4350,12025,19,Unknown
839,488217.2323373957,HOUSE,2,2,53.42502179583392,-6.1351144086965075,4974,12164,20,Unknown
840,465585.3857649169,HOUSE,2,1,53.43831966623563,-6.140608140693645,2350,12485,20,Unknown
841,214881.4784553688,HOUSE,1,4,53.44915696223024,-6.1434073080092775,4347,11503,20,Unknown
842,651896.5709519499,HOUSE,3,2,53.439220799061474,-6.130878496514747,4034,12587,20,Unknown
843,574016.8872541781,HOUSE,3,2,53.42554938528569,-6.135040070979195,3858,11992,20,Unknown
844,1004517.7525174861,HOUSE,5,2,53.44292322219213,-6.124160711063903,6498,11084,20,Unknown
845,742251.1987550649,HOUSE,4,1,53.43686917111424,-6.1479029066438695,3355,11042,20,Unknown
846,710733.5319206363,HOUSE,3,1,53.44770179243599,-6.127861252082354,3986,12153,20,Unknown
847,714090.6278777882,HOUSE,3,1,53.44981173210477,-6.136105590115132,5711,12164,20,Unknown
848,615047.7762387508,HOUSE,3,1,53.440999259140035,-6.145202852372187,3001,13126,20,Unknown
849,694226.9130802151,APARTMENTS,3,1,53.443522744314116,-6.128563897748738,2920,11884,20,Unknown
850,732524.8670140539,HOUSE,3,1,53.429383725420784,-6.131689478480192,3890,11808,20,Unknown
851,229549.35142434374,HOUSE,1,2,53.443133038813066,-6.123582988715692,4361,13567,20,Unknown
852,634170.9739570145,HOUSE,3,3,53.44807336266566,-6.143723996176857,2039,12136,20,Unknown
853,592295.6806134095,HOUSE,3,3,53.426403438625826,-6.138629657871309,3386,11738,20,Unknown
854,593718.4075118733,HOUSE,3,4,53.44339678426097,-6.127883517452166,4832,12650,20,Unknown
855,706714.3003632752,HOUSE,3,3,53.43737811232957,-6.143254510645739,6460,11545,20,Unknown
856,199578.53375519504,HOUSE,1,3,53.445046967612406,-6.14106510539445,2518,13055,20,Unknown
857,617187.0508676672,HOUSE,3,1,53.44125638665084,-6.146062490661022,6234,11449,20,Unknown
858,590091.2052728755,HOUSE,3,2,53.42923188571122,-6.146045204695959,6579,11995,20,Unknown
859,445080.90839546995,HOUSE,2,3,53.44572935780205,-6.131490692208288,3179,12238,20,Unknown
860,889743.0496296844,APARTMENTS,4,1,53.44452830122413,-6.135870580574603,2625,12090,20,Unknown
861,891299.3484441511,HOUSE,4,3,53.446538155298974,-6.1280173041571055,2387,12984,20,Unknown
862,589041.6389895757,HOUSE,3,2,53.42298233857229,-6.13882344812765,6193,12980,20,Unknown
863,415151.84596440336,APARTMENTS,2,1,53.432028025403824,-6.133001899483263,5239,12407,20,Unknown
864,622591.6514942105,HOUSE,3,2,53.4300735145906,-6.145017643638549,4470,11964,20,Unknown
865,797384.3201988271,HOUSE,4,2,53.44714280166614,-6.127300382117911,2697,13447,20,Unknown
866,486531.8366409968,HOUSE,2,3,53.436885204103035,-6.1517272632565225,5009,11111,20,Unknown
867,661039.3792449577,HOUSE,3,1,53.45051271582405,-6.142466281702697,3402,12562,20,Unknown
868,455934.1299294725,HOUSE,2,1,53.44404819759209,-6.147029354584974,4085,10945,20,Unknown
869,949856.3342812615,HOUSE,4,2,53.44294752153181,-6.148736715975295,5810,12837,20,Unknown
870,407950.6608263096,HOUSE,2,1,53.44368063886879,-6.145221683421472,3303,11606,20,Unknown
871,234801.74750641643,APARTMENTS,1,1,53.341778318478184,-6.264192253288168,1666,2630,21,Unknown
872,203191.48814829593,APARTMENTS,1,1,53.34321967786788,-6.27454755613028,1639,2337,21,Unknown
873,428758.96404443664,APARTMENTS,2,1,53.34248354549897,-6.2619813462226785,1067,2400,21,Unknown
874,234851.0828770842,APARTMENTS,1,1,53.34379131795753,-6.277807956108394,1978,2175,21,Unknown
875,430106.9332696303,APARTMENTS,2,1,53.34149181103132,-6.263279573888649,1791,2379,21,Unknown
876,600366.8690696268,APARTMENTS,3,1,53.34573581041116,-6.277293382304656,1551,1436,21,Unknown
877,216815.80015588694,APARTMENTS,1,1,53.344224717848086,-6.277776573857921,1914,2452,21,Unknown
878,244820.44686551418,APARTMENTS,1,1,53.34319918032547,-6.265347360135552,1519,678,21,Unknown
879,237946.80125125565,APARTMENTS,1,1,53.34673799610127,-6.272639914979653,1285,3084,21,Unknown
880,487635.76699482236,APARTMENTS,2,1,53.341564064778865,-6.27133003379695,1255,2238,21,Unknown
881,598097.174507824,APARTMENTS,3,1,53.3417428679902,-6.277656440602558,1710,2305,21,Unknown
882,224767.27403721775,HOUSE,1,1,53.34335499304779,-6.277957635673903,1928,2252,21,Unknown
883,427264.07335431356,HOUSE,2,1,53.343864211247684,-6.2700527584180925,1734,1980,21,Unknown
884,455206.68361716263,HOUSE,2,1,53.345616163481026,-6.269070434130311,1250,3109,21,Unknown
885,389605.2179127544,APARTMENTS,2,1,53.35559580481662,-6.2799970101824405,1679,2339,21,Unknown
886,207354.77892472336,APARTMENTS,1,1,53.36250938312242,-6.27698794795741,1645,1430,21,Unknown
887,592979.2824539966,APARTMENTS,3,1,53.3556945922908,-6.27882329777348,1796,1232,21,Unknown
888,671756.6459041731,APARTMENTS,3,1,53.34861321774847,-6.272823384481304,1927,1905,21,Unknown
889,211157.612264133,APARTMENTS,1,1,53.344690744253384,-6.274075517109018,1741,1374,21,Unknown
890,243734.0384929382,APARTMENTS,1,1,53.3470063697264,-6.263862116145882,1381,1742,21,Unknown
891,582004.3252314498,APARTMENTS,3,1,53.35007680712555,-6.26440929823153,1470,2591,21,Unknown
892,207040.3406989227,HOUSE,1,1,53.35299195161818,-6.27081631797585,1599,1211,21,Unknown
893,390160.80519729096,APARTMENTS,2,1,53.347672320948114,-6.279508240145979,1277,1624,21,Unknown
894,379638.01949402713,APARTMENTS,2,2,53.349963658626486,-6.273519288753568,1633,1801,21,Unknown
895,223817.0500008572,APARTMENTS,1,1,53.351392134529064,-6.281504037086125,1150,1626,21,Unknown
896,191787.47089125824,APARTMENTS,1,1,53.34815755032691,-6.278594765250755,633,1517,21,Unknown
897,206666.29351263208,APARTMENTS,1,1,53.34984165497528,-6.270997866046702,1859,2183,21,Unknown
898,229193.1391354064,APARTMENTS,1,1,53.347670709381056,-6.26199153891906,871,1678,21,Unknown
899,214793.7087812911,APARTMENTS,1,2,53.35271255076641,-6.271014970350435,1364,1518,21,Unknown
900,222950.39979024717,HOUSE,1,1,53.34911927824734,-6.2736180856373,1455,1196,21,Unknown
901,381187.9826736854,APARTMENTS,2,1,53.34200142737232,-6.265420529608751,1585,2447,21,Unknown
902,437518.5795690113,APARTMENTS,2,1,53.35672923821599,-6.272602727902192,1849,1322,21,Unknown
903,429181.2486418616,APARTMENTS,2,1,53.3502329639402,-6.268770096579251,2265,1037,21,Unknown
904,651500.0482347257,HOUSE,3,1,53.34523064885145,-6.280223517340502,1742,2657,21,Unknown
905,214665.32194724775,APARTMENTS,1,1,53.36106580844789,-6.274435969182576,1221,2126,21,Unknown
906,410899.4863754191,APARTMENTS,2,1,53.34277659540435,-6.263768350126102,1439,2701,21,Unknown
907,235501.33456195862,HOUSE,1,1,53.35140895962601,-6.28153717508854,1494,1484,21,Unknown
908,478033.00883714965,HOUSE,2,1,53.346094179968986,-6.276210139480668,1887,1686,21,Unknown
909,382472.2792318124,APARTMENTS,2,1,53.357933843810194,-6.272287772486834,1709,814,21,Unknown
910,234895.0267456518,APARTMENTS,1,1,53.347142592759155,-6.279168195616488,1538,2547,21,Unknown
911,439840.07355288166,APARTMENTS,2,1,53.34541368214703,-6.2776218107199755,1866,2277,21,Unknown
912,207417.90032640335,APARTMENTS,1,1,53.34614608860621,-6.272901437415984,1523,1305,21,Unknown
913,403360.02385595225,APARTMENTS,2,1,53.35680683139263,-6.274459160803459,1284,1775,21,Unknown
914,185913.70315796262,APARTMENTS,1,3,53.34123192094968,-6.270245646966969,1687,2459,21,Unknown
915,378330.5810144314,APARTMENTS,2,2,53.35272640518041,-6.275949804573628,1081,2820,21,Unknown
916,683312.0154905578,APARTMENTS,3,1,53.3421794681208,-6.277618840249843,1552,2235,21,Unknown
917,220659.37826327674,APARTMENTS,1,1,53.350110236068915,-6.273574088500397,1880,1506,21,Unknown
918,412065.4124860014,APARTMENTS,2,2,53.35571280317228,-6.272805609506506,1755,2392,21,Unknown
919,489067.60883217084,HOUSE,2,1,53.35395298502902,-6.268768573329173,1390,1777,21,Unknown
920,208557.2404445343,APARTMENTS,1,1,53.35610786354342,-6.279658900379316,2035,1561,21,Unknown
921,661430.1308417865,APARTMENTS,3,1,53.36210744505611,-6.2758527087060765,1743,2582,21,Unknown
922,221126.750135058,APARTMENTS,1,1,53.34824364679186,-6.266424739314791,1673,2339,21,Unknown
923,225890.33364474284,APARTMENTS,1,1,53.34808095936029,-6.266698107578802,1714,2762,21,Unknown
924,192177.52704946918,APARTMENTS,1,2,53.34557183218949,-6.278241471176002,1299,3014,21,Unknown
925,384143.1442438405,APARTMENTS,2,1,53.34403926413282,-6.270297601610486,1389,1953,21,Unknown
926,581464.2207821073,APARTMENTS,3,1,53.342492031691265,-6.267864204883418,1575,2220,21,Unknown
927,199531.2214026755,APARTMENTS,1,1,53.3422826075562,-6.27592681945953,1391,2970,21,Unknown
928,220084.88830982993,APARTMENTS,1,1,53.34161529129545,-6.276112993220654,1323,3185,21,Unknown
929,206232.68452466512,APARTMENTS,1,1,53.35990887271284,-6.2768131425853175,1362,2565,21,Unknown
930,188477.39545103462,APARTMENTS,1,1,53.346155497183844,-6.260542660889339,1729,2927,21,Unknown
931,215879.26675101265,HOUSE,1,1,53.348789221456016,-6.277743868295661,1442,1464,21,Unknown
932,230360.96919414675,HOUSE,1,1,53.35399733514053,-6.269953977461497,2238,1734,21,Unknown
933,222474.52945855193,HOUSE,1,2,53.35183923662429,-6.264911245201114,1468,2416,21,Unknown
934,416765.5446848308,APARTMENTS,2,2,53.343577716219976,-6.268398833497527,1838,2927,21,Unknown
935,220632.99290881224,APARTMENTS,1,2,53.356139652442366,-6.276741421254416,1433,1833,21,Unknown
936,424779.3109901401,APARTMENTS,2,1,53.347523188668234,-6.281756164628379,1244,1266,21,Unknown
937,205308.01727740504,HOUSE,1,1,53.35294526584419,-6.264862537708901,1483,1153,21,Unknown
938,223239.60092096368,APARTMENTS,1,1,53.34346970133767,-6.270529207212791,1700,1494,21,Unknown
939,240136.21338766618,APARTMENTS,1,1,53.34449646965526,-6.279426069830716,1773,1225,21,Unknown
940,191426.08907818815,APARTMENTS,1,1,53.34144824415181,-6.278759341104982,1834,1694,21,Unknown
941,224268.14718894122,APARTMENTS,1,1,53.35051699700992,-6.281752061290318,1755,1243,21,Unknown
942,481747.06372237555,APARTMENTS,2,1,53.35850319341133,-6.269409472113636,1796,1356,21,Unknown
943,192767.84011439874,APARTMENTS,1,1,53.35347025141307,-6.265981530409206,1682,2342,21,Unknown
944,426920.1205023416,HOUSE,3,1,53.37119470815817,-6.276759659580379,2770,3852,22,D6
945,539698.0764033326,HOUSE,4,1,53.36897827613234,-6.276179600775874,2935,5934,22,D6
946,417278.99809084117,HOUSE,3,1,53.39664551822831,-6.2758509346146445,3125,5658,22,D6
947,401298.2424406718,HOUSE,3,1,53.38067502759116,-6.264457484338342,2743,5051,22,D6
948,432158.9965604897,HOUSE,3,2,53.37867827601195,-6.27380580205426,2520,5036,22,D6
949,265407.89150532545,HOUSE,2,2,53.39162407405119,-6.276618143697489,1290,3798,22,D6
950,524935.5436687191,HOUSE,4,1,53.39400196967297,-6.277325645725965,2356,4194,22,D6
951,124246.33095181156,HOUSE,1,1,53.38442115286558,-6.26559605899905,3140,5379,22,D6
952,572557.8316254233,HOUSE,4,2,53.38705189048141,-6.274848010739795,2213,4934,22,D6
953,265888.8740839792,HOUSE,2,1,53.38767139634049,-6.277141939509717,2611,6288,22,D6
954,284871.09034702205,HOUSE,2,1,53.384688729099786,-6.258782919044361,2678,3969,22,D6
955,354193.3242517098,HOUSE,3,2,53.37389788365922,-6.270272594467123,2868,5372,22,D6
956,298927.6301651173,HOUSE,2,1,53.383938276803306,-6.278779235989077,1997,4532,22,D6
957,398331.6323691001,HOUSE,3,1,53.38088536002177,-6.258041122523713,2261,3224,22,D6
958,439008.1710129612,HOUSE,3,1,53.37355267468625,-6.270095917934164,2280,5613,22,D6
959,428703.6403411473,HOUSE,3,2,53.37034838563184,-6.272829001440888,2794,4383,22,D6
960,484318.7585145468,HOUSE,4,2,53.38362400515959,-6.260945922912698,2047,5517,22,D6
961,414847.85843491345,HOUSE,3,1,53.374799817957495,-6.272466305798961,2890,7321,22,D6
962,278469.0969552641,HOUSE,2,1,53.38304633840219,-6.27302129647252,2103,4949,22,D6
963,240295.61232342783,HOUSE,2,1,53.38163833962096,-6.2563803284773485,3000,2723,22,D6
964,254962.55703806583,HOUSE,2,2,53.39276215762418,-6.272325005597056,2572,2995,22,D6
965,117283.84538740157,APARTMENTS,1,1,53.37750809747839,-6.26641213320367,2665,5070,22,D6
966,133851.46349615327,HOUSE,1,1,53.37474050399251,-6.2744184311271844,2923,3538,22,D6
967,568692.3130711821,HOUSE,4,1,53.3847485355507,-6.255249355375507,2324,6685,22,D6
968,227714.05874129833,HOUSE,2,2,53.39232409998821,-6.274965418706967,2555,5673,22,D6
969,479856.6107018131,HOUSE,4,1,53.374095905386014,-6.261747977246455,2281,4764,22,D6
970,368493.8196141147,HOUSE,3,1,53.38350783966093,-6.264094255105966,2297,6292,22,D6
971,376370.031752684,HOUSE,3,1,53.38228669559331,-6.272252147064355,2476,5126,22,D6
972,127827.24394208056,HOUSE,1,1,53.36995226329544,-6.276962317587449,2986,6581,22,D6
973,406691.62322849577,HOUSE,3,2,53.39263038581369,-6.269283373175282,2265,5881,22,D6
974,410306.2707295189,HOUSE,3,1,53.379260949294896,-6.263764327529275,2019,3866,22,D6
975,443652.52974281466,HOUSE,3,3,53.38726486679881,-6.274095654671767,2896,5849,22,D6
976,296793.59428032034,HOUSE,2,2,53.384069283580665,-6.27965839912235,2859,6749,22,D6
977,376310.82450996607,HOUSE,3,1,53.374329444022344,-6.267954077794769,2456,6503,22,D6
978,248496.9544938223,HOUSE,2,1,53.38933650162144,-6.276428238506975,2014,5419,22,D6
979,290854.8839509289,HOUSE,2,1,53.389009523302434,-6.2793013271946405,2273,4505,22,D6
980,391029.30034025124,HOUSE,3,1,53.38358770550505,-6.279561536139944,2388,6449,22,D6
981,539699.6707108669,HOUSE,4,2,53.381333263720194,-6.280078003886236,3345,5293,22,D6
982,384383.33291506243,HOUSE,3,1,53.386698959856666,-6.257895620166997,2051,5030,22,D6
983,557876.0965932838,HOUSE,2,2,53.319429314921535,-6.262184626796405,1722,1578,23,D14
984,797756.2752390706,APARTMENTS,3,1,53.31851189875235,-6.260270388923234,1669,5253,23,D14
985,947455.431495602,HOUSE,4,1,53.31763007837289,-6.259094169956621,1552,3707,23,D14
986,861328.7670455128,APARTMENTS,3,1,53.31530260850752,-6.257127580123879,1306,2845,23,D14
